title,review_text,username,date
An incredible film which doesn't reduce itself to one genre,"I expected a lot from Parasite (Gisaengchung) since it won the Palme d'Or at the Cannes Film Festival and because i really like Bong Joon-Ho's previous films.

Still, it exceeded my expectations. It's a comedy, Drama, Thriller and Horror film in one. Sometimes there are films which you know are going to be liked by people who are film enthusiast, but not by the general movie going public who go to the cinema to be entertained. I think Parasite is going to appeal to both film enthusiasts and the general movie going public.

The cinematography and mise-en-scene are beautiful as it often is in Korean films; the style is very similar to Burning by Lee Chang-Dong. But the story is something else. During the first part of the film it seems like a comedy and makes you laugh, but then after a while the story becomes more and more serious and eventually turns into a thriller/horror. I'm not going to say more about the plot/story than that because i don't want to give anything away and because i think you should go into this film without knowing anything.

This film is simply a must watch!! No wonder it won the Palme d'Or.",RoosSmit,2019-09-29
Movie of the year,"The suspense, drama, accuracy with the real life, visually amazing. It's just beautiful.",victorjonel,2019-11-11
Not good Not bad,It was not that good and not that bad for me. It's quite boring in middle of the movie but at the end it was good.,junesunday-98515,2021-05-25
A film that will keep you on the edge,"Parasite is a masterpiece and it is worth all the attention that it's getting. The script is very flawless and the cinematography captures the beauty of how the production designed each and every place. The actors executed their part very well and whenever they speak in English really entertains me and give the mood a comedic atmosphere. The whole film is very mesmerizing to watch and how you get to have a light comedy at the start that turned real dark by the end was a perfect blend on how to play the audience's emotions and get them fully engage in watching. I gave the film a 10/10 because the way they made the film was smooth, clean, and gorgeous in a way that you could get drowned in the details of every part of it.",joszhua,2020-01-24
"Ok film, but that's all. Overrated for sure.","The film is ok but that's as far as I go. It's worth a watch but only a score of 6 for me. It's not a masterpiece, it's not film of the decade it's not even film of the year. I don't understand how people can give it 10, 10 is a perfect score. 10 is unachievable in my opinion as nothing is perfect.",matthew-41243,2020-01-07
"Class struggle. After Karl Marx and Victor Hugo, here is Joon-ho Bong","This cinematographic gem has been recently rewarded by the prestigious Palme d'Or at the Cannes Festival. If I have one and only one advice to give you: go savor this fabulous movie with a strict minimum of information! Indeed, this film might schematically be split in two parts, the second one being quite surprising and unpredictable. The script is excellent and the casting is globally sumptuous, especially the gorgeous Cho Yeo-jeong for whom I may confess I have a crush.

As a postscript, an anecdote certainly insignificant but literally astonishing when you're French: in the middle of the film, the proletarian family gives itself up to an orgy, the coffee table being covered with manifold dishes including two French cheeses as industrial as cheap: « Le rustique » and « Bresse bleu ». Unbelievable!",FrenchEddieFelson,2019-06-09
Perfectly done!,"At first sight I gave 10, but being close to the end of the movie I was thinking...""no, no 10, but 8"", because I doubted how they could miss what was with Moon-gwang, and then the story mentioned what was with her and I moved back to 10. :) The whole concept is great, from the story, music and photography to acting and style. Next to that is there are many genres in one. Also, in several moments it drives you to think about many things how would you react, gives mockery and shows the human nature, essentially.",Irena_Spa,2019-11-22
An amazing movie,"Parasite is an exceptional, innovative and unforgettable movie in expression and form. Movie music is quite fit and suitable in every scene. It elaborates the dark side of social disparity masterfully. I have not seen such an intense and impressive movie for a long time.",Ami65,2020-02-07
"Comedy, Thriller, Top Notch Horror","Parasite is a film that leaves one immediately wanting to reevaluate what they just saw. Expertly directed, written, edited, acted, and shot, Parasite is a unique and terrifying movie experience best viewed without any warning",hermesv-41740,2020-02-07
Beautiful Masterpiece,"I just want to leave my opinion on this masterpiece, I love films from South Korea, and what makes me love them even more are these films that leave me thinking for three days in a row, the fact that the film always has several meanings and is brilliant I love the fact that every little detail always has a meaning, they are films like these with symbolism, mystery and messages to make the audience think that they are the best films for me!",sutaunrac,2020-02-04
good movie but i couldn't understand how it won the best picture,I watched this movie. it's a good movie but i couldn't understand how it won the best picture. i think this movie doesn't deserve that for sure.,dvdboss-2,2020-03-15
Best movie of the 2010s!,"Fascinating cinema that highlights how emotionally detached wealthy people can be. So many profound messages as it pertains to classism. Unexpected plot twists and all. I loved, loved, loved this movie.",etzelryan76,2020-02-03
Enjoyable but not a classic,"The start and end felt rushed, but the film was generally enjoyable. Not sure why it was hyped quite so much, but definitely worth a watch, but it's unlikely to be a film I return to watch again.",Pidge_uk,2021-10-09
Instant legend,"The movie was excellent in combining multiple genres like comedy, thriller & drama which is difficult to pull off. It definitely stood out of mass movie productions with its story, characters & plot twists.

Parasite has couple of things in its story which left question marks in my mind, but didn't effect it negatively.

My 10/10 is weighted by the fact that this kind of movie is very rare and the originality of the story leaves the viewer almost constantly surprised by the next turn of events.",deriantt,2020-02-02
Movie of the year,"This film is completely out of the box, a social critic that doesn't choose sides. An absolutely brilliant masterpiece that takes us to a roller coaster of emotions with some kind of new cinematographic genre, that shudder and leave us groundless in a state of deep reflection about the model of society in which we live in. For those looking for an innovative film, with an unusual style, and with a necessary and relevant reflexion, Parasite is the right and the better choice. Impressive work by the director.",Hawkeleven,2020-02-04
Don't Miss It,"This is my second viewing of Parasite and it's just as good as the first time I saw it a few months ago. It's been winning lots of awards and deservedly so.
Ki-taek and his family live in a dingy basement and struggle to make ends meet, but when they see an opportunity to insinuate themselves into the wealthy Park family they devise a plan that, at first, is working like a charm. It's very amusing and with great performances, and you'll be surprised by the conclusion. This Korean film is about family and class division, and no matter how good a plan you have you can't plan for the unexpected. Parasite is the well deserved winner of the Palme d'or at last year's Cannes Film Festival.",Karynsiegmann,2020-02-03
AMAZING IT'S INSANE,"This is my first ever review. I saw it with my sister at the movie theatre. I never wanted to know anything about the movie in before hand and I've scouted the movie for a long time.
Among the best movies I've ever seen. We were both laughing many times, even the slap stick could be funny. I had real hand sweat during scenes.
The filming techniques are superb and a scene fade I've never seen before, gave me goosebumps. I like all the characters. Even though they are disgusting.
I will see it again, Korean movies is something else, I love them.",simon_simpan18,2020-02-02
Curiosity,"I watched this movie three times.
it was fantastic and masterpiece like everyone said.
there are tons of videos about this movie/subtext on youtube.
I was wondering, while the director was reviewing the comments, was it something similar he thought during the filmmaking process or are people going too deep.
light/dark, high/low, smell, rich/poor all these contrast are just beautiful.",seleneles,2020-02-04
"My God People, Really?? Get Your heads out of the sand","After reading all the glowing reviews, especially about how this film is one of the best of the decade I had to see it for myself- the plot it self wasn't anything ground breaking, and while the technical aspect of the film were flawless and i enjoyed it for the first hour, the ending was a total let down (lots of plot holes that I won't get into here) I agree with some other reviewers, the Park family weren't your typical rich snobs, the father worked for his money and came home home and was always there for his children and polite to the domestics, the problem was the family was just too darn naive and foolish, but not terrible people by any means, all in all just a mixed bag, Shoplifters was a much more engaging and heart felt piece of foreign cinema, and I highly recommend watching that!!",bp29,2020-02-08
Great Thriller,"This film is amazing. Mixes elements of comedy, suspense, and drama in a beautiful manner. I forgot I was reading subtitles after the film, as I was so engaged during the screening. Fantastic plot twists and very interesting and unique character developments. Would give 10th star if it weren't for a couple plot holes.",jacobdemick,2020-02-03
"Daring, original, but doesn't quite hang together","I've often thought that the genre mix of comedy - thriller is the most difficult to bring off. Somehow the two different kinds of reality, in their extremes, don't mix easily, unless the very nature of the narrative demands it, as in Dr Strangelove.

The comic first half is somewhat slow, and deals with the infiltration of a wealthy but naïve family, by a streetwise poor one. However, when the action develops along more serious lines in the second half, the atmosphere created in the first half still carries a surreal edge, and so I couldn't believe in the subsequent action sufficiently to be thrilled or horrified.

A brave attempt, but in the end I was left feeling a bit numb. It all seemed to lack any solid centre, with serious themes looking trivial, and comic themes looking disturbing rather than entertaining. All a bit tasteless, really.",bobyule,2020-02-29
"Gisaengchung, the genre-LESS film, a masterpiece","Parasite is the heart-breaking and mind-shattering story of a poor south Korean family slowly inserting themselves into the life of a much wealthier one, through schemes, intense plotting and brilliantly written twists.
Disguising itself, at first, as a comedy layered with social criticism, the film reveals itself to be a raw dramatic thriller verging on horror of great genius, with moments that will literally take your breath away.
Bong Joon-ho crafts a near-perfect movie, with top-notch careful directing, beautifully flawed and intense writing, heart-wrenching performances and emotionally charged visuals.
But in the end, ""Parasite"", isn't a comedy, it isn't horror, it isn't a thriller and it isn't a drama, it is FILM and that's what is so painfully gorgeous about it.
9,8 / 10",13axfor13,2019-11-21
"interesting concept, excellent performance","It's not a horror nor alien movie despite the title and cover. Nevertheless, the storyline kept me on edge the entire time. The concept is so interesting, even though it's common one. The development is very unique, and I was pleasantly surprised. There was never a dull moment!

Given the premise of the story, it was interesting to see the prevalence of the family bond in the movie. That aspect of it was very touching.

I found the ending good, but a little bland given everything the story went through.

Great movie, very psycho!",Jo_Watching,2020-02-04
Politico-social commentary does not get any better!!!,"What can one not love about this movie...the movie operates at so many layers of metaphors and ironies...the best that has come out of South Korea till date...expect some fireworks this Oscar season...#Bonghive

the movie basically portrays class divide in South Korea and symbiotic relationship between a rich and a poor family...the rich family is the proverbial host whereas the poor family...the Parasite!!!

The beauty of the movie lies a few layers beneath what is actually portrayed...how the parasite slowly befriends the host...and how it gradually morphs into something else completely...think of all the plot twists and their manifestations in society...specifically the relationship between the owner and the working class...just brings out global sentiments of Capitalism going crazy so beautifully!!!

As this movie is being released globally...I am sure the rankings and ratings will further improve...it was released in India around 1st Feb...this movie is a global phenomena considering the times we live in...Recommended...just go and watch this in your nearest theatre!!!",rohitrawat-41842,2020-02-03
"Suspenseful, thrilling and lots of fun!","After this movie, I'm now ready to search Craigslist for available jobs for me, my friends and my family.
I'm also gonna build myself a bunker.",ola-riser,2020-02-03
Amazing,"This movie shows exactly how it is to live in a country full of structural violence.
It shows perfectly the desperation of people in need to have a better life.",naomichar,2020-02-01
Its ok,"This movie for me is a solid 6. It's obstacles are from critics reviews putting it at a 10. Its not that good and cant live up to those expectations. If you watch it , you wont have wasted your time. If you don't watch it, you won't have missed much. Its average.",am-by,2020-09-01
'Parasite' is generous in giving you the cerebral food,"Parasite is a deep, complex, layered, multidimensional and heartfelt portrayal of the class struggle and its gruesome ramifications existing in the present day South Korea. It is seen through a social prism where the haves are pitted against the haven'ts, the haven'ts are pitted against each other . It is also a subtle tale of the dangerous magnitude of the impacts of human greed and how nature backfires against a consumer culture. From the gift rock to the deluge towards the climax, Director Bong Joon Ho of 'Memories of Murder' and 'The Host' fame uses several metaphors to depict how nature backlashes against human's imperialistic pleasures . As a result, what starts in a mild satirical tone, climaxes in a disturbing manner, so much to the extent that even hours after finishing the movie, you can not actually get out of the eerie milieu of South Korean urban class struggle. This is no easy movie, let me remind you. But if you can finish the journey, it can stay with you forever, for the ample food for thought it offers. Truly a cinematic masterpiece from the ace Korean director. Predicting huge applause at the Academy Awards this year, may be the Holy Grail of movie making as well. A must watch for those who are cerebrally way ahead of the cheap DC Comics genre.",nagsaptarshi,2020-02-09
Learn to think for yourself.,"There are lots of great movies out there. This is just not one of them. Why? Because it's predictable to a degree that I have seldom experienced. All major events can be predicted way ahead of them happening, which makes watching this movie into nothing but a waiting game. It's not deep and it's definitely not clever.

If the director should ever reveal that he made this movie as an experiment to explore how hollow of a movie you can get away with and still have the world hyped, I wouldn't be the least bit surprised.",davidqvist,2020-01-08
Can't fathom the love for this movie,"Don't get the love people have for this movie. It starts as predictable slapstick comedy, then takes a sudden turn into a bloodsport parable on class warfare, and then then finishes -- can you guess? -- Nihilistic irony! Oh, that is really original, isn't it? All of the characters are unlikable, one-dimensional, amoral, lemmings. Apparently, Korean free enterprise economy makes them this way and their personal aspirations, ambitions, and accomplishments are simply results of circumstance and luck, as the wealthy and the poor are equally dimwitted, amoral, and self-interested.",mikemaxwellut,2020-02-09
amazing movie.,This movie shows desires of poor which is all same in any country of world. well acted and well made film.,amarjaat-88279,2020-01-30
Class Division and Lack of Empathy - Is It Innate?,"Bong Joon Ho's tragicomedy that is a ""comedy without clowns, and tragedy without villains"" (Ho, 2019) is a masterful painting of the division between classes and all the implications and ramifications that come with it. Parasite puts us in the shoes of a low class family and walks us into the life of the elite, making sure to land both class' realities and idiosyncrasies precisely and delicately through the superb acting, meticulous production design and breath-takingly purposeful cinematography. Although the bold and blunt screenplay narrates and exposes our lack of empathy in dealing with people of different classes, refreshingly, the shot selection during a small scene in the second act shows the interaction of a house maid and her boss through the differing perspectives of an adult and a child. In this sequence the directory of photography first shows us the perspective of the adult wherein she is looking over at the boss and her maid and sees a clear visual divide between the two. When the camera shows us the same scene from the perspective of the child, no such barrier is present, and they are on the same side. Bong Joon Ho has exquisitely created a universe that mirrors the realities of his home country today without knowing that the same story resonates through out the globe. Through the chaos that pursues because of the interlacing of these two contrasting families both in the film and in our everyday lives, I believe we need to go back to the mindset of a child wherein we stop seeing people as defined by their social economic status and strive to see each other simply as humans.",AngelaJabla,2020-01-31
The best film of the decade perhaps,"Simply put, there's no way to explain what a masterpiece of satisfaction this movie is. Just watch it.
I don't even want to explain what it's about...I think it's best if you just blindly go into it. Completely expect it to win best foreign film at the oscars.",pmdotr,2019-10-30
A metaphorical pun,"It was a great movie, a metaphorical pun intended to show the differences and/or similarities between the two major classes of the society, i.e. the rich and the poor. It has an extravagant climax which will not be liked by majority. However, the climax was justified afterwards. It was a great drama. I enjoyed watching it. Once the movie gears the pace, it was impossible to leave your seat without watching it full at one go.",rizwanshaikh473,2020-01-21
Pleasant Surprise and my Movie of the Year!,This movie surprised me by being near perfect. Struggle to place this movie in a genre as it is diverse and bring in a lot of themes. they nail the humour aswell as some of the deeper moments.,ethanrfc,2020-01-27
Lacks any realistic human dimension,"South Korean director Bong Joon-ho (""Okja"") says that he always tries to overturn viewer expectations and hopes that his latest film succeeds in this way. Palme d'Or winner at the 2019 Cannes Film festival, Bong's Parasite (Gisaengchung) does indeed thwart expectations, but the question is - to what end? Defying any strict genre classification, the film is a conglomeration of comedy, drama, satire, crime, horror, and anything else you can throw into the mix. Bong sees the film as a statement about the ""ranks and classes"" inherent in capitalism that are invisible to the eye, and says that the film ""depicts the inevitable cracks that appear when two classes brush up against each other in today's increasingly polarized society."" Unfortunately, the characterizations are filled with so many stereotypes that the lack of any realistic human dimension leaves Bong's statement without much impact.

The film looks at class differences between two families - one well-to-do, and the other n'eer do well. For the Kim family, life is a struggle. They live in a cramped bug-infested basement apartment without many amenities except for a toilet built on kind of a shelf. The father Ki-taek (Song Kang-ho, ""Snowpiercer"") has failed in business and has accumulated many debts. His son and daughter Ki-woo (Choi Woo-sik, ""Train to Busan"") and Ki-jung (Park So-dam, ""Cinderella and Four Knights"" TV series) have repeatedly failed college entrance exams. The mother Chung-sook (Hyae-jin Jang, ""Adulthood"") along with the two children fold boxes for a delivery company, but cannot even get that right. Not to worry, they leave their windows open when the fumigators come around to get some free extermination and steal free Wi-Fi from the next door coffee shop.

On the other hand, the nouveau riche Park family has all the advantages. Mr. Park (Lee Sun-kyun, ""Jo Pil-ho: The Dawning Rage"") is the CEO of a high-tech company and the family lives in a spacious, modernistic home protected by sturdy concrete walls. He has an attractive somewhat fragile wife Yeon-kyo (Jo Yeo-jeong, ""The Target""), a teenage daughter Da-hye (Jung Ji-so, ""The Tiger""), and a hyper-active young son Da-song (Jung Hyun-jun). Being wealthy and somewhat elitist in their attitude, for Bong, they are ideally suited to be torn apart by ruthless grifters. With the aid of a friend, Ki-woo is hired to be a private tutor for Da-hye. Of course, he has to forge university documents to convince the trusting Mrs. Park of his competence. With that conquest out of the way, the cunning Ki-woo concocts a scheme to secure jobs in the Park household for his entire family.

Convinced that their young son is a budding Picasso, Mrs. Park hires Ki-jung as an art teacher, then falls for invented stories impugning the character of their driver and housekeeper to provide some more employment opportunities for the Kims, this time for the deadbeat dad Ki-taek and his wife Chung-sook. Bong said that ""Sometimes with the characters in my films, I look at them cynically, but most of the time I have a lot of compassion for the characters, even with the villains."" This compassion, however, does not seem to extend to the loyal, hardworking household workers, their work scammed out of existence. Without going into detail, the whole escapade backfires in a twist that is over-the-top unsettling even though utterly implausible.

Worthy of a Mack Sennett comedy, a sweet family drama turns into a tumultuous melange of hidden chambers, revenge, bloody violence, a torrential rainstorm, people hiding under beds, and any other mayhem that may come to mind. To be clear, Parasite can be very funny and some of the satire is sharp-edged, yet it is hardly, as one critic described it, ""a masterful dissection of social inequality."" When asked what he wanted viewers to get out of the film, Bong said, ""I just hope that it gives audiences a lot to think about. It is in parts funny, frightening, and sad, and if it makes viewers feel like sharing a drink and talking over all the ideas they had while watching it, I'll wish for nothing more."" Enjoy the drink. In a little while, you may have trouble remembering what the film was about.",howard.schumann,2019-10-15
"Overhyped, not that interesting and long","I'm sorry but I must be living on another planet - I can't understand why this film won an oscar and why some are rating it a 10.
I felt a little bored in parts and I felt uncomfortable. Reading some other reviews after the film, maybe there were some aspects I hadn't analysed and worked out intellectually. But then still I felt it was totally over hyped.",vickythomson,2020-02-18
Don't have any expectations,This movie surprises you by every new scene. I couldn't say what genre the movie is but it delivers a whole experience. I had no idea what the movie is about in the beginning but it is worth it. Shows perfectly in a dramatical and comedian way the differences between rich and poor,luulally,2019-08-18
Kinda messed up,Didn't expect the ending...which is why I enjoyed it. Shades of the cult classic 'Old Boy' in the sense that there were elements that were so disturbing..,alexsong88,2019-09-04
Best movie,"This Korean-language movie was such a contrast with the drivel Hollywood churns out. The story was great, the acting was great, and the director maintained tight control throughout. I must see more of Mr. Bong Joon Ho's work.",royalsharon66,2020-01-11
A cordial invitation to welcome this Parasite gem in the 21st century full of remakes and reboots.,"Following the step of Get Out, it is a powerful film that comprises of metaphors and allegories which need you to think beyond a certain level as they are manifested throughout. No worries, you will understand the film even if you fail to unlock the codes unlike Mother! & Us.

Parasite welcomes the audience into multi-genres and tonal shifts that mix and take its turn after every act. Pure comedy, dark comedy to heavy dramas, horror, thriller, mystery, you name it. The director, Bong Joon-Ho wonderfully converts them smoothly without letting the audience feels bizarre of the transformation.

With merely 10 characters into play, Parasite brilliantly executes layer after layer of interesting character developments which progresses the plot forward to ultimately produce a comprehensive film.

Parasite professionally handles cinematic tricks to synchronize every possible element for the greater good such as excellent use of cinematography techniques with superb artistic values, information-packed dialogues, lavish architecture production designs & vibrant colours.

Quite certain scenes feel a little too long and weary. If they can cut short and add new scenes instead, the pacing will be better and more entertaining.

Majestic musical set pieces is utilized in the background to help produce a richer tone to the distinct elements.

The suspenseful moments would have you at the edge of your seat without noticing until the point you recall your experience inside the hall.

Verdict: A strongly crafted masterpiece film on social themes and satire that finds its place in audience's heart.

In short, it is one of those episodes of Black Mirror.",iamianiman,2019-08-09
how sick/weird is this movie and still catch you in,"The only thing i would change on it ,is the end... , why the hell all that had to happen, the movie would be great with a different end.

Overall this is quit intresting to watch... , to understand the culture , the limits between poverty and rich people , there is more but i don't want to spoiler it , so it worth to watch.

The movie ended in hurry somehow ,not showing the life of Kim Ki-woo , i like that for the first time i see quality into this korean/chinese/japanese culture movies recorded .

This movie is pure fiction , but is not feeling like it couldn't become a real thingh , because doesn't look that unrealistic to happen .

I note it for 9 , because i would give it a different ending and a part 2 ! ,but maybe the director of the movie didn't had same vision as us tend to have .. , he wanted something sad to happen and the movie to don't end in just a happy end.",ManD0wn,2020-01-12
Not upto the hype,Movie is over rated. Its an average movie. Don't know why it created this much buzz.,elangamban,2020-03-20
Thy shall not ridicule fellas with body odor. Definitely deserves the best picture award.,"Finally saw this much talked about film. As a fan of Korean thrillers, this film surpassed my expectations.
The film is about a poor family who cleverly n cunningly become employed by a wealthy couple, posing as unrelated, highly qualified individuals.

The film begins like a dark satire, it then proceeds into a captivating thriller n ends like a surreal crime.

The film is very entertaining inspite of the sad stuff shown about poor fellas but mind u, it is not at all demeaning. It is very gripping n weirdly hilarious.",Fella_shibby,2020-02-04
best 2019 movie????,"Good movie, interesting story line, but never in a million years could win a oscar for best movie of the year...Political decision for sure! that's the world we live in unfortunately.",vialactea,2020-02-16
Why people should watch foreign films!,"The movie Parasite is one of the many films that reinforce why people should give up this ridiculous thing of not watching foreign films. People are so scared of subtitles that they are missing out on some of the best films ever made. After 5 minutes of subtitles you get used to it and don't even realise you're reading.

Anyway back to this movie. Parasite is a fantastic film that really has no set genre as you will experience a drama, thriller, romance and horror all in one! Unlike most films you actually can sympathise with 99% of the characters even if they are seen as more of a villain. I wont give anything away but I will say that Parasite is a must watch and one of the best movies of 2019!",alicej-13706,2020-01-12
"a treat for the eyes, I didn't have to think too much to give it a 10 ,","You will watch it and you know it has subtleties
It talks about how poor and rich ""nice"" people see each other
It doesn't bore you for a single minute
It is the best this year",harindersandhuhs,2019-10-11
Entertainment at it's best,"I know a lot of people have skipped this..... because nobody wants to read subtitles for 2 hours. I hope you are reading this.... And I hope that you can shake off your earlier reservations.... Please watch this.... Movies like this are very rarely made nowadays. Doesn't matter what genre a person likes.....this has it all.... Comedy, Love, Family, Thriller, Crime, Horror. What an awesome movie !!!!",gautamparag,2020-01-19
Plato Would have Loved,"I spent some time with the movie ""Parasite"" tonight. It captured me in it's symbiotic web. I'm sure there is not a single adjective that could describe it adequately...so I won't attempt that magficent accomplishment. Parasite tugged on every ounce of my acquired knowledge in philosophy, literature and Korean (yes...I do have a very tiny bit of that :) ) The set design was amazing...and it may give 1917 a run for it's money.

The stairs...oh so thoroughly magnificent in the simplicity yet the most complex of ""metaphors"" (yeah, I made myself giggle on that one.) I was instantly reminiscent of my Philosophy 101 ""Allegory of the Cave""....""I went down."" Thank you Herr Hanak.

Okay, I've lost all of you, I loved this movie for the Best Foreign Film...mostly because my theater neighbors tonight ate every kind of snack bar food possible...I will have nightmares about the gnawing, they chatted and checked their phones throughout...then they pottied and were able to read the screen....and then they seemed confused. Wonder why.

My feeling about awards..knowing the methodolgy of the voting....this film will not be best picture on Oscar night.",tgrafflin,2020-01-22
A film that manages to interrogate the choices every class makes while delivering a roller coaster of emotions for the audience,"I will just say this first. If you are planning to watch this film, stop right here and watch it now before reading anything regarding this film because trust me you want to watch this without knowing anything not even the synonyms.

Now, directed by Joon-ho Bong who also directed Memories of Murder and Snowpiercer, Parasite is a dark comedy thriller which mixes various other genre. Its really hard to describe this film. I would compare this with Quentin Taratino films like the title suggests. But even then this film has a lot of direct message to audience and themes which is very easy to notice. That aside Joon-ho Bong has also upped his game in terms of the structure and storytelling. So much so that at first viewing you won't notice the hidden details and metaphors this film presents. The name ""parasite"" is just one of them. At the end you will be thinking who the real parasites are. Is it the rich, the poor, their expendable need for a better living or the house itself? Acting wise I dint see a single false note by any actors. The main standout was of course the father played brilliantly by Kang-ho Song. Writing is however what makes this film so great. You can see when the director wrote this film he thought of everything. There is not a single loop hole. Every character choices make sense, everything falls into place even when it seems to bizarre yet it seems so completely realistic just because just how we got to that point.

There is so much this film tries to say and you can see the director succeeded it gloriously when you think about it. The social structure with the way we live, our understanding and psychology at looking at people who live differently, our priorities and what we value. Joon-Ho Bong makes sure viewers will think after each act is completed and make your own judgement of what happened. He has completely turned a genre on its head. A film about social class has never been made like this before.

Still, this film may not please to people who just want a happy ending feel good movie. Without spoiling anything till now I will say that the first half is completely different to the second half. If you are the type of person who can handle violence and shock in a film then I will recommend this for you. If you are the person who want something different and original other than what hollywood keeps throwing these days I will recommend this for you. If you think film are not just for entertainment but for the art itself I will recommend this for you. Film industry need to keep investing on visionary directors like Bong Zoon-Ho and you might just get a masterpiece like this once in a while.",bijanadhikari,2019-09-18
Just read...,"Parasite is a unique movie. I don't know if it's a true masterpiece, or one of a kind (indeed), or just a piece of masterful craft. Bong does everything he wants while telling his stories, and he's the only one I know who can do that aside from Tarantino. The plus here is a very sound moral. I will think a lot about Parasite, and maybe watch it again. This is the first time in 100+ reviews that I don't feel I can correctly rate a movie, but surely it is in the 8 to 10 stars range.",mgd_m,2020-01-21
"Poor pacing, too few twists, too unbelievable","I think there's a really good movie buried in ""Parasite"" somewhere, but I gave up trying to find it. It has the same problem the director's previous ""The Host"" had: the pacing is broken.

That's not all, though. People have written about the movie's unexpected twists and turns. The thing is, it keeps you waiting far too long for these to arrive, they are too few and far between, and too unbelievable. The first major twist happens about an hour in, and seems to come out of nowhere.

The parts of the movie detailing how this horrible family coordinates an incredible con on the rich Parks are the best bits, though they are far fetched: how can people with the ingenuity to do that be such losers beforehand?

But then that first twist hit and the movie lost me increasingly, until by the end I wasn't even paying attention.

Pity. Some of the sequences were brilliant.",Dwerzqiet,2019-12-20
Exceeds every expectation,"I read a lot of rave reviews about this before I saw it. I also saw it on many ""must see"" lists the past month, so I thought, alright I'll watch it, and approached it with a ""show me what you got"" kind of attitude. It didn't take long before I realized that I was watching something incredibly different. In fact It is incomparable with anything I've ever seen before. It belongs and at the same time doesn't fit in in any kind of genre. It is as thrilling as the best parts of Gone Girl and is everything Jordan Peele's Us tried to be. I would say that this is the most divine work of cinema I've seen in many many years.

Some people refrain from watching foreign language films. I find myself paying more attention to the plot since I have to read what is being said. This is very beneficial to a film that demands your attention at every single moment, which this one does.

Parasite deserves a 10/10 because of the very simple reason that I wouldn't want to change a single second of it, everything had purpose. So watch it, I bet it will exceed any expectation you might have from reading all of these reviews.",Kethina,2020-01-02
"Started off great, then tanked - and I get the message","This film is either a love or hate review. I get that most that hate it maybe didn't understand the message - I did, but it was written in a mind-boggling illogical plot-hole ridden way. What makes it even worse, is how great it was from the start, that when the ridiculousness kicked in, you become extremely disappointed. There are so many ways this could've been written much better - and still get the message across, and maintain the initial theme without tanking. Directing and cinematography were excellent, and the casting on point. And the 132 min runtime was flying by, until the plot started to tank. Clearly over-hyped and not worth anything more than my 6/10",Top_Dawg_Critic,2020-01-27
Just OK for me,"After a first screening in a theatre, I couldn't understand the hype around PARASITE. So I watched it a second time at home and once again wasn't impressed at all.
I suppose it's just not my kind of flick, and as I write this review a few months later, I realize that I don't remember much of it, even after seeing it twice.
I have read all the praising comments with a 10/10 note, but couldn't find any of the qualities described, as if people commented another movie.",acromegalix,2020-04-04
A melody of fine cinema,"Parasite is a melody of fine cinema. It hits all the right notes that attracts its audiences with just the right amount of everything it has to offer. Each sequence delivers the perfect pacing relative to the ongoing conflict, accompanied by beautiful cinematography and scoring. The cast delivers an engaging performance that brings a sense of true harmony with each other. It also combines all forms of genre really well without it being cramped or overbearing. It excels in nearly all creative and technical aspects, but what truly captivates its viewers is its masterful storytelling. Overall, Bong Joon-ho has crafted a beautifully dark and chilling story that transcends language and connects with millions. The film deserves all the praise that it gets not only for its impeccable storytelling but also for setting a greater standard in the cinematic landscape.",shannondeanlim,2020-01-24
Polished and Masterful,"The working class and down on their luck Kim family struggle to make ends meet. When a friend of the son, Ki-Woo's, who is an English tutor for the daughter in the wealthy Park family, has to leave his position, he recommends Ki-Woo for the job. Now having an ""in"" with the wealthy family, the Kims begin plotting the downfall of the current household servants and inserting themselves into those vacant positions, making them all gainfully employed and with money finally flowing into the household. But not everything is as it seems in the Park house or with their previous servants.

This movie starts out as a comedy and quickly goes into social commentary, pointing out the differences between the poor working class family and the wealthy privileged family. The differences are ones that get commonly pointed out with the well-to-do having what usually gets termed as first-world-problems, while the poor family is literally trying to survive and save meager possessions in a flood. It doesn't shy away or try to be subtle about it, but interestingly enough, we don't feel beaten over the head with it either, which is a major change from the ham-fisted approach taken by most filmmakers. Couching this in a comedy is a good approach, as well, as the audience's guard is let down and we become more receptive to the ideas.

However, I do say it's MOSTLY a comedy. The third act takes a dark, dark turn, and the contrast, not to mention general disdain and even indifference, between the classes becomes much more severe. This gets into some hard territory, and characters that we've found quirky and even come to like in some ways show very different sides of themselves. At the same time, it doesn't feel unexpected, almost like we could tell that this was under the surface all the time and tried to ignore it, but aren't surprised by it when it does show up. This is some masterful characterization!

Another aspect of note is that this film is rich in allegory and metaphor. It's a smart film, yet at the same time the filmmakers are not condescending about it. They give the audience credit for being able to understand the symbolism and don't spoon feed you everything, which is a refreshing change from the usual head-beating most filmmakers go for. At the same time, they understand that not every audience member will understand or immediately pick up on every symbol, but they have crafted this so carefully and so perfectly that you don't have to understand each and every one. That understanding merely enriches the experience, but isn't essential to it.

This film has gotten some recognition, and deservedly so. It is rich, intelligent, and polished to a degree that we sadly don't see as often as we should nowadays, showing the filmmakers are masters of their craft. This is easily one of the best films I've seen in 2019. Highly recommended!",sheldonnylander,2019-10-19
