title,review_text,username,date
It is absolutely a celebration of a lifetime,"Have always loved Pixar, and really like to love most of their films (all three 'Cars' films and 'The Good Dinosaur' are my least favourites, and although the second 'Cars' had a lot of problems for me the third one is the only less than average one).

As for favourites, they are all three 'Toy Story' films, 'Inside Out' and 'Up', love 'Wall-E' and 'Finding Nemo' as well. After seeing 'Coco' yesterday, hearing nothing but great things about it and seeing the near-universal critical acclaim, from personal opinion (and many others it seems) it is right up there with the Pixar masterpieces. Would go as far to say it is easily their best since 'Inside Out', which is saying a lot since the films between that and this were lesser Pixar efforts (enjoyed 'Finding Dory' though, though it is a long way from being one of Pixar's best).

'Coco' is one of the longest Pixar films, clocking in at nearly two hours, but it sure didn't feel like it. Seeing it in the cinema, the audience was a quite large one, if on a side note not as many as thought. With it being a family film, the weekend and that it was only released three days ago, part of me was thinking it would be sold out. Throughout everybody, children and adults alike, was laughing, in awe and crying. It is also a different Pixar film, with a unique setting and that it is more music/song-oriented, and has replaced 'Inside Out' as their most mature and in depth, with themes that are remarkably daring and relevant.

Lets talk about what is so brilliant about 'Coco'. The film is a triumph when it comes to visuals, one of Pixar's best-looking easily. The animation throughout is absolutely spectacular, whether in the real world or the Land of the Dead. The colours are so vibrant and atmospheric and there is so much gorgeous detailing in the backgrounds, nuances in the way the characters look and the skeletal designs and movements have amazing dexterity that is both clever and ghoulish.

Just as triumphant is the music. Michael Giacchino's score is one of his best and most multi-layered, capturing the spirit of Mexico in a way that's celebratory. The songs are similarly infectious, ""Remember Me"" is not just a beautiful song but it has a great, upbeat message and adds a lot to the story.

The writing has so much spirit, poignancy and entertainment value. The jokes are sophisticated and amusing, neither childish or repetitive to me and Dante is both adorable and funny, and the emotional elements are truly heartfelt, especially in the last act. The story is bright and breezy in pacing, despite the fairly long length one doesn't feel it. The Mexican culture and family values were clearly comprehensively researched and the film feels like a warm, fun and heartfelt tribute and celebration to culture, family, music and even Latino cinema in the Golden Age (the latter proving crucial to the revelation of a major plot twist).

Not since 'Inside Out' has a Pixar film made me laugh and bring tears to my eyes as much as 'Coco' did, not since 'Paddington 2' has a film's ending leave me sobbing. The relationship between Hector and Miguel has a huge amount of heart and complexity, one can understand the point of view of the Rivera family (living and dead) and the macabre elements are very imaginatively realised. 

The twists in particularly the last act keep coming, mostly unexpected and all very clever. Some elements of the reveal with Ernesto were not that surprising (Pixar have done similar and it is fairly clichéd, my one slight criticism with 'Coco' but found it easy to overlook) but none of it was guessable too early and it was extremely well done and tense regardless.

All the characters are fully formed and have strengths and flaws. Hector was the most fully rounded and provided the most heart and a lot of us are likely to find ourselves in Miguel and his aspirations. Imelda is also memorable as a character and the chemistry between all the characters is realised beautifully too. 

Voice acting is first rate, especially the remarkably multi-faceted contribution from Gael García Bernal as Hector. Anthony Gonzalez also voices with spirit and emotion, Alanna Ubach achieves a balance to Imelda of not wanting to get on the wrong side of her and having a caring side and Benjamin Bratt shows a side that one is surprised is in him. 

In summary, truly amazing and a celebration of a lifetime. One of the most deserving recipients of a perfect score in a while. 10/10 Bethany Cox",TheLittleSongbird,
"An other-worldly journey, a stellar show!","Coco is a visual spectacle, a story that pulls at the heartstrings and a ride to another world that is unthinkable otherwise!!
Would've rated this more than 10 if I could.Animation magic from Disney!!",titaskar-41573,2020-05-04
Another favorite Pixar movie,"I cried everytime I watched this movie! Beautiful animation, beautiful songs & music, beautiful story. Very touching and heartwarming.",Magnolia21,
LOVED IT,"I love how pixar is doing all races and body types not like old disney white, damsel, skinny, and straight",sydneybauer-06882,2020-05-06
"""An Respectul Tribute to Mexican Culture and his People""","All my family waiting this movie all the year since we see the teaser and blow up...and more because was a Pixar movie and they all make right all the movies they make (at least the 80%).

And Jesus we all not disappointed at all...The music,the animation,the characters,the colors,the family...everything was just perfect.

Now being a Mexican born a was worried that Pixar takes so many liberties of the Mexican culture,people,music and more...But that didn't happen they took all the things i mention before and converted in one of the best animated pictures i ever see and make me even more proud to born Mexican.

I know you all the see the trailers and teasers and know how the movie it is but NO...the movie have a great twist and surprises that gonna make you love the movie even more...Like i say before everything in the movie is just perfect and one i have to say is that PIXAR portrait The day of the Death (dia de los muertos) very accurate and with a lot of respect.

Just see it...you gonna love it Pixar make another classic movie to they collection and Mexican people of all the world...You be pride to be what you are!",inxsfett,
Enchanting and dazzling...,"Coco is a movie with lots of joyfulness and emotion...
I nearly cried when Miguel sang ""Remember Me"" to her great-grandma, that was so impressively touching!!!
And the end of the movie, my heart filled with so much happiness and joy...

Everybody should see this Movie..!!!",MustakimFaiazPrime,
In one word: Spectacular.,"A Pixar's masterpiece, impeccably done in terms of research (about the Mexican culture), animation, script, musicalization, direction and production. A subtle yet charming and inspiring story; with a quality of animation worthy of an Academy Award (I wouldn't be surprised if it was one of the great winners of 2018); with an extremely powerful soundtrack; an excellent script; likable, well-developed and relatable characters; and extremely respectful of the cultural component in which the story is inspired. In short, one of the best landings of Pixar - perhaps repeating a bit its known formula, hence you can feel a ""back to basics"" in terms of the narrative, history and character development, but at the same time managing to stand out as a fresh and purposeful product that will undoubtedly give a lot to talk about.",ex_umbrellacorp,
Not a fan; disappointed,"First of all, I have always been a huge fan of Pixar. I loved nearly all of their films, except for Cars 3 and Brave (I actually thought Cars 2 was fine - don't hate me!). I am usually very open to most films and give them positive ratings despite a few flaws.

With Coco, I was utterly disappointed. I was lucky enough to snag a few preview screening tickets last Friday. I went with my wife and 8 year old child. My son really liked it, but that was mostly because of the outstanding animation (some of Pixar's best animation yet) and the lead character. My wife and I both found the same flaws in this. 

The story is very different from what Pixar usually makes. Coco is not as childish or simple as most of their other works. The concept is guaranteed to teach children about a new culture that they might not know about. While this may sound like a huge positive, it completely ruins the film for adults who cared about the story. Almost every major plot point relies on the viewer understanding a certain amount of Spanish to know what is being said among the characters. Unfortunately, I took 4 years of French in high school and had absolutely no understanding of the Spanish language. I was confused as to exactly what was being said during the climax. A character mentions to another character some important detail about the story in Spanish (which I will avoid spoiling for you) that I had to infer for myself in order to keep up with the heavy story. I don't know if there were originally subtitles to the film or not, but my theater at least had no subtitles for English speakers. 

From the trailer, this film appears to be more mature and daring than a typical Pixar film. In reality, this movie is just more confusing and goes for visually stunning shots more often than it goes for emotion. This is still a good movie for kids - as opposed to a movie like The Emoji Movie - and has a few teachable moments. There is a nice and thoughtful message in this, but no real impact or emotional weight to carry it through to viewers. Think of this film as an African proverb - it offers an important life lesson, but no emotion or story to accompany it. 

In the end, I can't really recommend this film unless you are willing to sacrifice your standards of an engaging story and emotional impact for stunning visuals and an original concept from what used to be my favorite animation studio of all time.",ModishMovies,
Riotous Rocking Resurrection & Insurrection...,"An absolutely spectacular animation, story and message that's appropriate for all ages, persuasions, dogmas, societies and cultures - universal you might suggest. If you're looking to take ninety five minutes and turn it into what will feel like no time at all, then this delightful, endearing, engaging and sincerely beautiful story about a young boy trying to establish his direction in life amongst the backdrop of the Día de Muertos in Mexico is just for you, because its just for everybody! although dogs might love it too.",Xstal,
Late to the party,"Ok so I'm very very late to the Coco party, but I'm so glad that I convinced myself to watch this film. Having no knowledge or real interest in the Day of the Dead festival I wasn't really bothered about this film at all, and also after the flop that was Moana, I thought Disney had lost it, however I am a massive Disney / Pixar fan, and willing to forgive them most things (except Meet the Robinsons) my absolute favourites being Up and Wall-E, and I thought nothing could ever come close, but by golly does this knock both out of the water.
I've now seen Coco about a dozen times since Christmas and I've cried buckets every single time. This is film has to be Pixar's crowning glory. Absolutely love it.",natalieclark-60547,
I didn't believe it was possible,"I stumbled across this on a streaming service a few days ago, so I popped in here to check out reviews, as Pixar can be hit and miss. WALL-E and up are brilliant, the continuing Toy Story or Cars after the first one not so much. Then I saw all these 10 scores. I thought BS, no film is a 10. Well, except for Citizen Kane.
Coco, a joyous celebration of life and love for life has absolutely changed my mind. Every part of this wonderful film makes the whole film a masterpiece.

My first ever 10, and likely my last, cos Coco is unique and will be nearly impossible to top.

Genius.",jtins,
Great,It was great. My favorite part was how the guitar playing was accurate.,jldionisio,
Story is everything,Beautiful story about a young boy who wants to be a musician but his family is haunted by the actions of their ancestors and thus he is prohibited. His journey takes him to the underworld where he meets the souls of his ancestors and tries to heal their wounds so he can find his unique voice as a musician. One of Pixar's all time best films and a tear jerker to say the least!,RussHog,
Pixar's greatest film,"Coco is by far Pixar's greatest film.

I do not see how you couldn't enjoy it. Perhaps you don't have a heart. Want to test that theory? Go and watch it.

I also cry like a baby everytime I watch it. Happy and sad tears at the same time.

Ugh it's just the best.",originofsymmetry-503-610804,
Incredible and Touchful,The movie surprises not only kids but adults as well. A touchful and simple movie that everyone must watch. Enjoy with your family.,bruno_oqt,
Feels like Disney trying to do Pixar rather than Pixar being Pixar,"Coco is a nice movie, but it feels like Disney trying to do Pixar rather than Pixar being Pixar. It's missing the heart & humor found in early Pixar movies and ends up being fairly bland. Most of the songs are forgettable, as well, which is strange since this movie is all about music and not forgetting things. At least Coco is slightly better than Book of Life.",cricketbat,
Best Pixar movie yet,"Three words... WOW, what an amazing movie, the story starts getting better and better, such a beautiful story, with so much touching moments, amazing soundtrack, congratulations to pixar, total respect to you guys, Mexico is amazing!!! you learn so much about the Mexican culture, incredible.",jovanyglez,
Pretty good,"It's a generally enjoyable film with great animation as expected from Pixar. Both the land of the living and the land of the dead are really visually interesting. I also like the homage to Latin American music. I just prefer other Pixar or Disney movies to this one, just preference. It's also kind of predictable.",xherridea,
Overrated colorful movie,"Do not say this is Pixar's best movie. That's an offence to Pixar itself.
Coco is a visually pleasing animated film, with stunning colors, nothing more.
I was disappointed, I really thought a Pixar movie on the Day of the Dead could have great potential, but that potential was wasted.

Rather than a celebration of Mexican culture, what I have seen is a celebration of the American perception of Mexican culture (in a respectful way, at least). This was no surprise though. 
What made it impossible for me to enjoy this movie was the way the plot was sacrificed in order to deliver the ""Be who you want to be"" lesson. The first part of the movie focuses so much on this one idea, with so many clichés it even made me consider leaving the theater. 

But as I said, the colors make it a pretty film and I was hoping I'd be enjoying some of Pixar's excellent humor at some point. That never came. This movie will make you chuckle a couple times, but that's it, it lack's Pixar's magical combination of plot, humor and feelings.

They came up with one or two good ideas and Death is depicted in a really nice way, but the plot was so scarcely developed some events remain unexplained. Completely useless elements are given a lot of importance within the story, while the truly interesting bits get very little space. Coco simply didn't ""seize the moment"".",Mepimar,
Stunning! Coco has stayed with me since watching it a week ago. I can't stop thinking about it.,"Absolutely beautiful film. It touched my heart and soul like no other film ever has. Visually gorgeous. The acting was wonderful. That little boy, Miguel, was such a lovely, likable character. I wanted to reach on the screen and hug him. The songs? Wow, just amazing. Where there clichés? Sure, maybe but it didn't matter since the characters were original. The negative and so so reviews.....sorry but you have no heart. I don't think I can trust anyone who doesn't love this film. You are not human.",Adri761,
"So Underrated, The best Disney Film in a LONG time!","It blows my mind that a majority of people I come across have never seen this movie. I guess people couldn't ""relate"" to the Day of The Dead theme and honoring Mexican heritage. It shows how people are still so self-absorbed about what they want to ""relate"" to, instead of being open to learning about other cultures and traditions that can teach us ALL something. The main theme of this film is FAMILY. So well done, beautifully animated with fantastic songs and incredible moments. The best animated Disney film I have seen in so long. An actual original concept and not a sequel! Enjoyed every second of this film. And cried...a little. Okay, a lot.",penelopemmorris,
Coco,"Fol is the second best Pixar film after a Toy story 3, and although the human world was not at the level of the dead world, it did not harm the film and the songs in the film were among the best I heard and the film settings were from Hossas in the world of the dead, and the character of Miguel was not a great characters I am surprised that there are not many pens in the Mexican civilization, although the Mexican civilization is full of interesting things",auuwws,
My critique of Coco,"The children movie Coco, was a very heartwarming movie. It showed what the real meaning to family should be. It showed that even though your family might disappoint you there are always there and will be remembered.",kellogge-17694,
"Predictable, unoriginal, but well executed","For me Pixar has become synonymous with a new way of making fairy-tales that has both the fantasy setting and themes associated with traditional fairy tales, yet at the same time unconventional characters, and original stories that would be interesting for an adult to watch even if the kids are not around. Coco however is much more of a typical Disney movie full of one-dimensional characters and completely unoriginal plot where one can guess the ending after watching the first five minutes. It is a well executed animation, that does a pretty decent job of keeping your attention while it is still going, but it leaves absolutely nothing behind, the moment it is over. It was a great idea to set this during the day of the dead Mexican festival, yet one original idea about the setting is simply not enough to make a a full-featured film around.",igorekh,
Never watched anything better,"I just can't find words to describe this masterpiece...I cried like a baby after it ended and it really made me think more about my personal values and viewpoints. Pixars' movies are generally top notch but this one blew my mind because of its lighthearted simplicity,vivid colours,touching music and wonderful message at the very end. If you're wondering whether to watch it or not as this is just a cartoon,trust me you won't regret it. You'll set yourself to an immensely funny and emotional journey embroidered of quirky family moments,joyful tears and lovely characters. Please watch it,either alone or with your kids,it doesn't matter...",gakovicsandra,
Well produced but extremely predictable,"This movie having an average rating of 8.5 at the moment is to me just another proof that the rating and review system of this site is completely out of order...

Pixar used to be all about telling great stories with a lot of playful creativity and originality thrown into the mix. But what Coco is just yet another sad example of is that they've found their ""successful"" formula as well as they've settled into a certain safe way of doing everything. This is the same story we've seen a million times before: A kid has a dream for his future but is prevented to follow that dream because of the surroundings he lives in (in this case his family), and of course he goes on a journey that changes everything and he can eventually live this dream. This is basically A Bugs Life (and a million other similar stories) in a Mexican setting but without anything new and original added. The main plot twists where so super obvious that you spent half the film waiting for them to be revealed... Also all the structure around the story - the flow of the story, the supporting characters, the way it's animated, the many little slap-stick (supposedly) humorous elements - it all reeks of habits and ""let's just stay in our comfort zone and play it safe"".... And this from the company that gave us Toy Story 2 (my favourite in the series), Monsters Inc., The Incredibles, and Wall-E.

Pixar, I'm not angry but I'm extremely disappointed in the direction you've taken in later years. I mean, the film isn't all bad, it's just nothing like what Pixar used to stand for.

5/10 (= almost OK, but still felt like a waste of time)",elgsdyr,
Beautiful story,"Great film, i cried, i was watching this beautiful film with my daughter and cried. I don't remember the last time a movie made me cry, and i'm a full grown up man. Beautiful story, great charaters, beautiful image and the moral of the story it's so very true. Best film ever made by the awesome Pixar, by the way, i'm European, so there is no biased anything in my opinion.",hugota,
Best Disney/Pixar ever made,"Just incredible and the best Disney/Pixar movie ever made.

Funny, sad and very entertaining all the way. Great music and the animation is at its best.

Cried my eyes out in the end as well.",DocHolmberg,
When celebrating the dead...,"I had little expectations for this movie when I sat down to watch it my family. But I was blown away, because ""Coco"" is without a doubt one of the best animated movies that I have seen in a long, long time.

The storyline was quite good, and it wasn't all that generic or predictable. So the writers did a great job with the story and the plot.

The animation style was just spectacular, with lots of minute details in every single scene. And I will say that you should actually watch this animated movie more than once. Because the first time around is focusing on the story, while the following times to take in all the details and ongoings on the screen.

""Coco"" was filled with some very lovable characters, and these characters very different from one another; each one adding something unique to the story.

The voice acting was quite good, and it was clear that they were giving themselves 100% for the movie. There weren't all that many talents that I was familiar with, but everyone certainly did perform quite well.

""Coco"" is definitely the type of animated movie that you owe it to yourself to take the time to sit down and watch.",paul_m_haakonsen,
Best animation movie!,"The storyline was very unique, so was the concept of the movie. 
To everyone who enjoys watching animations I would recommend this movie. It also has a educational plot, because it shows the importance of family and a bit of the Mexican culture. It was hands down one of the best animations I have watched.",Mehtap-m,
A Masterpiece Movie,"When i see the trailer, i'm just interested with visual, just that.

But this is more and more than that, it's really a masterpiece. This is a movie with very powerful message about love, about family, about dream, about passion, and how we can choose the best in life.

I recommend you all to watch this movie.",jimmyanggadaputra88,
Don't know why this is so highly rated,"Don't get me wrong, it's fun and ticks a lot of boxes - indeed the whole endeavour seems to have been planned with that in mind.
I love cartoons, or animated features, as they are weightily called nowadays, and my earliest cinematic memories are of Peter Pan, Dumbo and Bambi - films that I treasure to this day. And people are doing fantastic things with the medium now, so The Incredibles, Monsters and WALL.E have joined the classics among my favourites.
I like that the film addresses an interesting theme and a culture, but I enjoyed Book Of Life more, although both are refreshing and bring so much colour and liveliness to the screen. 
However, there are a great many animations that I rate more highly, not to mention other films in other areas. So I think 6 is about right for this one. I was enchanted by Inside Out, but only gave it an 8 (the same as classics such as Snow White and Fantasia), since there are aspects of it that are aimed at a younger audience.",blrnani,
Best Anime ever?,"Once every few years Disney manages to prove me wrong that they are running out of ideas for producing wondeful anime movies based on new concepts / ideas. This movie is trully a masterpiece, unquestionably one of their best ever. I think this film is much better than my favorite of the last few years ""Inside Out"". The quality of the movie is going beyond any expectations as it is brilliantly funny, extremely emotional, and the music is fantastic. Overall, thumbs up for what I personally think is the best anime Disney has delivered in the last 20 years to say the least. 10/10",pstavr,
Really good but somewhat flawed,"""Coco"" its the latest Disney Pixar animated film, I try not to miss that many Pixar movies and even if a few of them have escaped me I still do whatever I can do to watch them, I love a good Disney movie and ""Coco"" its no exception.

I know that the gimmick this time its that it takes elements from the Mexican tradition known as El dia de los muertos (actually, it takes elements from general Mexican culture) but I cant help to feel that this is a small story that happens to take place in a huge startling world, we follow our characters through a journey that only affects them, the rest of the world does not depend on their fate but they aren't apathetic towards them, its a nice balance between a big story and a personal one. 

The plot isn't anything special, the world it establishes isn't special either, the characters are likable but they aren't great, except for a few of them like our main lead who carries the whole movie (as it should be), yet I wish they would have developed the rest of the family a little more or at least in a better way. 

The movie opens with exposition, as many modern Pixar movies do, I remember ""Moana"" doing this too, it doesn't bother me that much, I know that there's a lot to explain and to establish, so I just go along with it until it stops giving us information and tries to have actual scenes, when we get to them they are worth it. While I do like movie I will say it hits all the story beats a movie like this would, its not original, its quite predictable and melodramatic at points, but its effective, for whatever flaws it may have, never do they break the mood and they feel somewhat insignificant when compared to the wonders the film offers. The themes and subjects it plays with are familiar to me, physical death isn't the worst thing awaiting man and the pursuit of a dream will take away part of you. 

I was predicting where it would go and I was also awaiting for an specific moment to come, as I knew that it will be executed perfectly, and it was. I had a good time watching this, when its not being good its about as average as you can get, that goes to show how superior Pixar is to the rest, when they are not being exceptional they on the same level as their competition.",MonsterVision99,
Masterpiece!,"Pixar and Disney, managed to cover in the most masterful way the Mexican custom of the Day of the Dead, a cinematic experience that the world deserves to see to better understand one of the most famous Mexican traditions of this planet. This film is an offering to the Mexican people and a sort of reconciliation between Mexico and the United States.",elioche,
Brilliant,"An Outstanding movie made by Pixar. I never felt so much emotion since after watching Toy Story 3. A lot of creativity was put into this film and I love the Mexican culture brilliantly portrayed in the film.

Coco is about family and life. A well written story with a surprising twist at the end which interests the audience to watch what happens next. 

Spectacular",nirazoo,
Let's Make Halloween a Two-Day Holiday,"We all (Sienna, Sebastian, and Paul) rated it an 8 (In English and Spanish!)",BabelAlexandria,
It really is as good as they say!,"Coco is a very special Pixar film. Just a very special film in general Pixar or otherwise.

The central theme of this film is family, and it is explored in such a beautiful and poignant way. The plot is so meaningful and emotional, while keeping that typical Pixar charm and joy. It moves along at a great pace and always has something going on.

We are treated to a great selection of characters, all of whom are voiced and acted impeccably.

The theme and setting of this film is also so fantastic. The concept of the afterlife is explored perfectly, and has so much imagination and wonder in it. The culture of Mexico is so wonderfully explored. Plenty to enjoy for kids and adults alike.

It's worth noting as well that the colour in this film is spectacular. It is beautiful to look at and the direction and animation are faultless.

The setting of the film also gives us a brilliant score which is a joy to listen to. Everything about this film just clicks and works perfectly.

Added to all of this is the hugely emotional ending of this film which brought me to tears! A great and heart warming ending to a fantastic film.

Sensational!",ethanbresnett,
A Celebration of a Living Culture for the Dead (Might Be Too Hard an Act To Follow for Pixar),"Coco is the 19th feature movie produced under the banner of the trailblazing Pixar Animation Studios and is another resounding triumph for critics and audiences alike. The four reasons that makes it so are the setting of the story, the use of original songs, the quality of the animation itself, and for telling a story with morals.

The story takes place in Mexico during the celebration of the Day of the Dead when people commemorate and pay their respects to their departed ones. There are a lot of points in Mexico's culture that the writers could have chosen but choosing this colorful setting for the story really gives the movie a strong base for something fresh and original to build on with the other aspects. 
A significant aspect of the movie that is predetermined by the setting are the songs used. For the lot of movies produced by Pixar, you can note their use of original songs and how they impact much of the storytelling. With Coco, the songs feature a Mexican style for sound which adds to the movie's cultural flair. The one entitled ""Remember Me"" which won for the film the Academy Award for Best Original Song is one that will stay with you long after watching the film for sheer emotion.

Coco is also an exhibition of Pixar's finest work in animation yet. Each part is a testament of the effort to capture the essence of Mexico's culture and to strike balance between expressionist artistry and capturing real life. The move manages to give a feeling of other-wordliness and at the same time almost a fluid realism.

Last but not the least, if people won't buy the movie's achievements in the technical department, it would still be a triumph for the story it tells, a cross section of a vast culture that's seldom fleshed out entirely which focus on music and family. You may have caught a glimpse of the Day of the Dead in the opening sequence of the last Bond movie, Spectre and you may have thought that George Romero's zombie film of the same name is about it. But it is in this movie that the Mexican Celebration gets into spotlight on its own for the world to see. As one from another country, I applaud the makers for telling the story in the most artistic way they can without compromising the importance of the story's morals thus, continuing the Pixar tradition of responsible entertainment. Truly, it is a story that can deeply affect the audience and make the world a better place.

Given that Coco excels in a lot of departments, it has downside. Despite telling a story in a unique setting, venturing to another country and showcasing another culture, some of the plot devices that drove the story have already been used in the previous Pixar Movies, that if you are one that follows closely their output you would immediately notice some scenes are play out very similar to the ones in Monsters Inc, Inside Out, Up, and Toy Story 2. Now, the makers could argue that this could be a form of Homage or a technique to imprint their signature but one can't help being alarmed about a possible diminishing of original ideas from the company that brought us out-of-the box, revolutionary animated tales such as Wall-E, Up, and the Toy Story Trilogy that captured our imagination. 

Though at this point Pixar seemed to have set the bar too high for itself with its latest effort, their recent outputs all together are beginning to show a formulaic approach to storytelling with frequent self-referencing and also resorting to release sequels to their originals which is not bad at all but as a moviegoer you crave something new especially with the talents and resources Pixar has. 

With the many accomplishments the creators have garnered with this noteworthy movie, it is good to hope that they will be able to create more imaginative, original, culturally diverse movies in the future.",BuddyBoy60,
Must see,"In the begining I want expecting the movie will be OK, but Pixar done a great great work. Funny moments, tears, laugh all combined in this movie. Plus this is not for kids, adults can find something from this movie. Dont think twice and watch. You can thank yourself later to spend your free time. Go pixar go!",sadrazam-29340,2018-05-01
This is an enjoyable animated film for younger children,"Coco (2017) 
This is an animated fantasy adventure film produced by Pixar. It follows a 12-year-old boy named Miguel Rivera, who is accidentally transported to the land of the dead, where he seeks the help of his deceased musician great-great-grandfather to return him to his family among the living. It became the highest-grossing film of all-time in the country. It has grossed over $714 million worldwide. The film received praise for its animation, vocal performances, musical score, songs, emotional story and respect to Mexican culture. It has earned numerous accolades. This is an enjoyable animated film for younger children. Still, it's a little lacking in hidden adult comedy you expect.",johnny-burgundy,
Criminally abusive family learns nothing,"Coco

This movie is 7 years old, so spoilers are to be expected.

A cute movie that focuses on the Day of the Dead, Coco explores the idea that family is the most important thing in the world. Unless you wish to pursue your dreams against the will of a tyrannical matriarch, and then you're physically and emotionally abused.

Miguel wishes to be a musician. But his great great grandfather pursued his dreams leading to his wife and daughter to fend for themselves. It doesn't seem to matter that he died before he could return.

Flash forward to the present where we see Miguel concealing his dreams because the rest of the family doesn't care about independent thought. He has to run away, which I cheered for, so that he could explore what it's like to perform. However, due to an unexplained phenomenon, he ends up the only living person in the land of the dead.

This film then explores the concept that, over time, people become forgotten. The idea that, without photography, a person won't be remembered is a bit shaky. What about those people that existed before that invention? I guess they're all forgotten, and the land of the dead should be a lot less populated. I find it nice that, in order to remember Coco's father, it is music that brings an old woman back to life.

I enjoyed the music. I enjoyed the visuals, as always, due to Pixar's attention to detail. I did not enjoy the abuse of ""family"". My friends who grew up in this culture say it is completely normal. That is the saddest thing I've ever heard. Withholding love to mold a child to their whims is so abusive, and will lead one to therapy for years.

The sudden change back to a family that enjoys music, when the dozens of them hated it before, is lazy writing. The far superior Encanto explores these themes in a much better way, without the need for random abuse masked as love.

Again, I found it cute due to the bond that Miguel shares with Hector, and the explanation of family remembering you is paramount. But the real life family is such crap, it really drags the movie down. And the characterization of everyone, except Miguel and Hector, was not done well.

It's worth it for the land of the dead sequence and music, but the rest of this movie can be skipped. Go see Encanto instead. You won't be hit with a shoe by narcissistic women.",malmevik77,
What a movie!,"There is absolutely everything in this for everyone. Laughs, life lessons, crying. Its all there. This is what happens when Disney get it so right. I cry every single time. The music is amazing throughout. Just perfect.",naomimuldrew27,
Great movie,This is a great movie because it has a lot of elements to make it good. So first off the animation is great. Second off the story line is really good and the journey the characters need to go through to get to their final goal is great. Also the characters are really good and feel realistic and have good interactions with each other. This story is also very unique because it has a whole new interesting world to explore and I have not seen anything like this world before. Last off the villain is kinda weak but they don't really focus on them instead they focus on the journey which is a good thing. So in the end this is a great movie and I recommend it to anyone.,SquiffyRecord,
This movie makes me cry every time!,"This is one of my favorite movies and every time I see this movie, I tear up thinking about my family and it makes me feel like this movie is underappreciated everytime! 11/10 rating for me for sure.",kaushik_rulz,
i love it,10 out of 10. Loved this movie so much. It a was so amazing how it started and how it when all the wayt hrough t movie. Truely a 10 outta 10 i htink eveyrone in the whole world should watch this movie because personally it has ot be one of my favorite movies because it was just so amazing and i think that everyone in the whole world should watch it just because its my favorite 10 out of 10. I am not exactly sure what else to say about the movie because it was just such an amazing movie from the frist time i watched it to the mutiple times i watched it after that. The last time watching it being yesterdat and it was just so amzing.,superstar23104,
Los Hermanos Dinamita,"Disney & Pixar did a great colab on this movie. Hard work paid off. They didn't sell cheap thrills at all. Beyond the great animation we can all agree on, there's this story that keeps everything alive until the end and which also teaches you something about the Mexican culture and their way of living. It truly deserved the Oscars. Go on an adventure through surreal realms! Be ready to be amazed!",mihai_chindris,
Best Disney film ever,"This film is so lovely.

The importance of love, family and truth are depicted. Have a chance to learn a Mexican culture.

Good movie to watch with the family.

So colorful real like animations with great sounds.

I love it.",drwaiyanhtet,
"""Family movie"" takes on a whole new meaning. Also, stay until the final credits!","I saw this movie at a special screening at Pixar Studios in Emeryville, CA. What an experience for the heart, mind and sou!

We generally think of family films as those aimed at children, that happen to be enjoyable enough for adults. Coco, however, will be as much a hit in nursing homes as it'll be among grade-schoolers, who will laugh and cry in equal parts as the people at my screening did. It's about a family, a multi-generational family living together. I won't spoil anything, but I wish I'd been as good a great-grandson as the boy in this story.

Here are my six takeaways from the morning after. I'm sure more will come to mind in the coming days and weeks, because it definitely deserves a second or third view:

1. The story is probably the most rich, complex and well-written narrative I've seen in an animated film. It breaks into, and surpasses, some worthy live-action screenplays. Pixar should start campaigning for a Best Original Screenplay nomination in my opinion. 

2. The animation and production design are as expected, first-class. There are feast-for-your eyes visuals in the creation of imaginary places and characters, but what most impressed me was the everyday places and people, and how they filled them with cinematic wonder and color. Note: everyone I was with agreed that the detail of the titular character of Coco was unlike anything we've ever seen in animation.

3. I'm a guitar player, and I can say with certainty that this is the first time I've seen animated characters correctly playing the instrument. Even in live-action movies this is not always the case, but in Coco it's obvious the filmmakers captured real guitarists playing note-for-note what you hear in the music.

4. All the research and consulting into Mexican culture/sociology has paid off. To the rest of us the movie seems very respectful of family dynamics and the Día de los Muertos celebration. But the best proof lies in Mexico: since its release (which was one month before it appears everywhere else) it has become the highest-grossing movie in Mexican box-office history. After the screening I read that many of the minor characters were drawn as an homage to legendary Mexican entertainers.

5. The filmmakers created a good balance between the characters' use of English and Spanish, as well as in the visuals (streets and shop signs, etc.). English-speaking audiences will understand the plot, while learning some vernacular in the process.

6. Stay until the last credits roll! The filmmakers added a heartwarming segment at the very end. You'll be glad you stayed.

Here in the US it's being released around Thanksgiving, and just like Saving Private Ryan made us respect The Greatest Generation, this movie will make you want to hug and kiss all your elders at the table.",SanFranciscoCinephile,
I must be one of the few...,"... that doesn't really like this movie. I find the grandmother to be annoying and Coco to be cloying.

And the visual joke goes on and on yet grows no less macabre.

May the Santos forgive me.",quackzy,
Great movie,"Disney Pixar. I must say its one of there best movies i've seen in the past few years. Great story, at first i was a bit worried about how the skulls and skeletons would look in such a movie. I must say, they did great and i immediately fell in love with the characters. The movie makes you feel you are really in it and ofcourse the end is always a happy end.",kajvanzanten,2018-05-03
